what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1334496935736
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334496936811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334496937058
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334496937097
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334496937136
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334496937175
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334496937215
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334496937508
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334496937692
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334496942466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334496944184
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1334496944195
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334496945155
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.textStart",1334496945849
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1334496953666
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334496953809
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1334496955763
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334496955943
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334496957716
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1334496963233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334496964090
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334496965698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334496972808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497053230
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334497055617
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334497059560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497063217
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1334497063233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497064475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497064920
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497106842
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1334497107720
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1334497108689
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1334497108922
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334497109957
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1334497118038
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334497120534
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334497121665
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334497122632
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334497124519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497126042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497128470
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1334497130325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497130605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497148129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497150781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497193936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497203086
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1334497203101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497204019
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1334497204257
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334497206459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497208935
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1334497208945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497210199
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497221853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497239475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497250561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497256074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497257035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497258709
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497263375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497264248
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1334497283172
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1334497285328
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1334497285809
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1334497285974
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1334497286123
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334497305746
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334497307918
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1334497310216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334497313355
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334497318726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334497323653
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334497325367
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334497340900
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1334497342123
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1334497345343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334497347643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497348670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497351545
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1334497352019
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1334497353741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497355445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497356676
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334497361430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497364859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497390878
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334497392977
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334497396387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497402223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497410762
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334497413131
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1334497421123
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334497423185
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497427451
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497438611
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497439515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497442875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334497447574
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334497451968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497454680
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497459182
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1334497460600
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1334497461659
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334497462246
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1334497464949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497472527
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497531867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497536178
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497537688
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1334497547232
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1334497547249
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1334497547249
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1334497556159
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497558856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497586299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497587249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497590209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497595544
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497600093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497649344
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334497652201
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1334497661904
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1334497665432
