what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1334395131688
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1334395131689
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1334395131689
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1334395131689
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1334395131690
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1334395131693
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1334395131694
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1334395131695
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1334395131695
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1334395131696
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1334395131698
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1334395131703
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1334395131703
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1334395131704
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1334395131705
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1334395131706
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1334395131708
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1334395131709
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1334395131709
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1334395131711
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1334395131713
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1334395131713
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1334395131714
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1334395131715
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1334395131717
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1334395131719
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1334395131719
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1334395131720
started,bundle,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.adt",1334395131720
os,sysinfo,,,"win32",1334395131724
arch,sysinfo,,,"x86_64",1334395131724
ws,sysinfo,,,"win32",1334395131724
locale,sysinfo,,,"ru_RU",1334395131724
processors,sysinfo,,,"2",1334395131725
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1334395131725
java.runtime.version,sysinfo,,,"1.6.0_31-b05",1334395131725
java.specification.name,sysinfo,,,"Java Platform API Specification",1334395131725
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1334395131725
java.specification.version,sysinfo,,,"1.6",1334395131725
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1334395131725
java.version,sysinfo,,,"1.6.0_31",1334395131725
java.vm.info,sysinfo,,,"mixed mode",1334395131725
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1334395131725
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1334395131725
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1334395131725
java.vm.specification.version,sysinfo,,,"1.0",1334395131725
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1334395131725
java.vm.version,sysinfo,,,"20.6-b01",1334395131725
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1334395131810
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1334395131974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334395133355
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1334395135358
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334395135419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334395136933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334395138536
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334395139351
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334397281679
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1334397286342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334397294627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334397306291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334397334168
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334397392961
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1334397393042
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1334397397280
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1334397397285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334397401619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334397420836
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1334397420848
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334397444441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334397445076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334397448244
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1334397490753
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1334397490915
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1334397490935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334397491539
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1334397492550
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1334397492756
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1334397493052
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1334397496841
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1334397496998
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1334397497341
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1334397498291
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1334397498540
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1334397498988
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334397499991
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1334397500506
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334397500701
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1334397500843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334397501645
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1334397502457
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1334397503636
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1334397504403
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334397504593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334397505861
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334397509309
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1334397509499
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1334397515406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334397515888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334397526320
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334397530240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334397542149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334397550694
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1334397552264
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1334397552373
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334397552717
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334397559126
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1334397562188
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1334397562287
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1334397562335
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1334397562773
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1334397562944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334397568007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334397569489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334397571608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334397600096
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334397602262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334397622976
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1334397717360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334397722156
started,bundle,org.eclipse.equinox.p2.ui,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.ui",1334397735109
started,bundle,org.eclipse.equinox.p2.ui.importexport,1.0.1.R37x_v20111103,"org.eclipse.equinox.p2.ui.importexport",1334397735110
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1334397735151
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20110815-1419,"org.eclipse.equinox.p2.extensionlocation",1334397735203
started,bundle,org.eclipse.wb.os,1.3.0.r37x201202052311,"org.eclipse.wb.os",1334397739519
started,bundle,org.eclipse.wb.os.win32,1.3.0.r37x201202052311,"org.eclipse.wb.os.win32",1334397739542
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334397741789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1334397741799
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1334397741799
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1334397757807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334397775449
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1334397784369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334397800361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1334397800383
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334397800808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334397830057
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20111128-0624,"org.eclipse.equinox.p2.transport.ecf",1334397851719
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20110531-2218,"org.eclipse.ecf.filetransfer",1334397851766
started,bundle,org.eclipse.ecf.identity,3.1.100.v20110531-2218,"org.eclipse.ecf.identity",1334397851783
started,bundle,org.eclipse.ecf,3.1.300.v20110531-2218,"org.eclipse.ecf",1334397851831
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1334397851909
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer",1334397851913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334397851962
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1334397865129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1334397865878
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.updatesite",1334397884700
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.publisher",1334397884718
started,bundle,org.eclipse.equinox.p2.publisher.eclipse,1.0.0.v20110815-1438,"org.eclipse.equinox.p2.publisher.eclipse",1334397885388
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334398946929
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.install",1334398946938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334398947991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334398962211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334398962637
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334398963118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334398972965
started,bundle,org.eclipse.m2e.core,1.0.200.20111228-1245,"org.eclipse.m2e.core",1334398984146
started,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1334398984147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334398998037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334399026680
started,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1334399029968
started,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1334399029986
started,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1334399030348
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1334399030375
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1334399031252
error,log,,,"Help documentation could not be indexed completely.",1334399038096
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334399057626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334399074940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334399087180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334399089905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334399109445
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1334399109454
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334399119342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334399126480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334399153373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334399161935
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334399163434
